edgeid,source,target,date,value,type
2341,451,983.0,2022/10/11,1.0,Directed
2342,350,1116.0,2022/10/11,1.0,Directed
2343,654,350.0,2022/10/11,1.0,Directed
2344,350,557.0,2022/10/11,1.0,Directed
2345,350,394.0,2022/10/11,1.0,Directed
2346,219,1096.0,2022/10/13,1.0,Directed
2347,217,1096.0,2022/10/13,1.0,Directed
2348,476,1096.0,2022/10/13,1.0,Directed
2349,108,1096.0,2022/10/13,1.0,Directed
2350,32,1096.0,2022/10/13,1.0,Directed
2351,1045,251.0,2022/10/17,1.0,Directed
2352,251,566.0,2022/10/17,1.0,Directed
2353,809,901.0,2022/10/18,1.0,Directed
2354,461,901.0,2022/10/18,1.0,Directed
2355,22,1092.0,2022/10/24,1.0,Directed
2356,315,574.0,2022/10/24,1.0,Directed
2357,315,575.0,2022/10/24,1.0,Directed
2358,315,576.0,2022/10/24,1.0,Directed
2359,315,577.0,2022/10/24,1.0,Directed
2360,574,1092.0,2022/10/24,1.0,Directed
2361,575,1092.0,2022/10/24,1.0,Directed
2362,576,1092.0,2022/10/24,1.0,Directed
2363,577,1092.0,2022/10/24,1.0,Directed
2364,1127,1092.0,2022/10/24,1.0,Directed
2365,461,984.0,2022/10/25,1.0,Directed
2366,458,984.0,2022/10/25,1.0,Directed
2367,809,903.0,2022/11/1,1.0,Directed
2368,461,903.0,2022/11/1,1.0,Directed
2369,668,313.0,2022/11/1,1.0,Directed
2370,130,313.0,2022/11/1,1.0,Directed
2371,681,313.0,2022/11/1,1.0,Directed
2372,313,35.0,2022/11/1,1.0,Directed
2373,809,902.0,2022/11/2,1.0,Directed
2374,117,902.0,2022/11/2,1.0,Directed
2375,460,1122.0,2022/11/5,1.0,Directed
2376,32,1122.0,2022/11/5,1.0,Directed
2377,461,1122.0,2022/11/5,1.0,Directed
2378,451,1122.0,2022/11/5,1.0,Directed
2379,298,1122.0,2022/11/5,1.0,Directed
2380,668,1122.0,2022/11/5,1.0,Directed
2381,1122,495.0,2022/11/5,1.0,Directed
2382,1122,492.0,2022/11/5,1.0,Directed
2383,1122,476.0,2022/11/5,1.0,Directed
2384,1122,416.0,2022/11/5,1.0,Directed
2385,1122,659.0,2022/11/5,1.0,Directed
2386,1122,435.0,2022/11/5,1.0,Directed
2387,1122,147.0,2022/11/5,1.0,Directed
2388,1122,,2022/11/5,1.0,Directed
2389,1122,160.0,2022/11/5,1.0,Directed
2390,1122,654.0,2022/11/5,1.0,Directed
2391,1122,620.0,2022/11/5,1.0,Directed
2392,1122,368.0,2022/11/5,1.0,Directed
2393,461,368.0,2022/11/5,1.0,Directed
2394,1122,60.0,2022/11/5,1.0,Directed
2395,1122,592.0,2022/11/5,1.0,Directed
2396,1122,50.0,2022/11/5,1.0,Directed
2397,1122,271.0,2022/11/5,1.0,Directed
2398,1122,401.0,2022/11/5,1.0,Directed
2399,1122,13.0,2022/11/5,1.0,Directed
2400,1122,69.0,2022/11/5,1.0,Directed
2401,1122,355.0,2022/11/5,1.0,Directed
2402,1122,447.0,2022/11/5,1.0,Directed
2403,1122,94.0,2022/11/5,1.0,Directed
2404,1122,566.0,2022/11/5,1.0,Directed
2405,1122,648.0,2022/11/5,1.0,Directed
2406,1122,264.0,2022/11/5,1.0,Directed
2407,1122,452.0,2022/11/5,1.0,Directed
2408,461,985.0,2022/11/8,1.0,Directed
2409,394,985.0,2022/11/8,1.0,Directed
2410,809,904.0,2022/11/11,1.0,Directed
2411,904,1136.0,2022/11/11,1.0,Directed
2412,460,904.0,2022/11/11,1.0,Directed
2413,309,498.0,2022/11/19,1.0,Directed
2414,442,498.0,2022/11/19,1.0,Directed
2415,648,498.0,2022/11/19,1.0,Directed
2416,32,1117.0,2022/11/21,1.0,Directed
2417,32,361.0,2022/11/21,1.0,Directed
2418,361,1117.0,2022/11/21,1.0,Directed
2419,361,398.0,2022/11/21,1.0,Directed
2420,398,1117.0,2022/11/21,1.0,Directed
2421,461,986.0,2022/11/22,1.0,Directed
2422,654,986.0,2022/11/22,1.0,Directed
2423,52,986.0,2022/11/22,1.0,Directed
2424,299,406.0,2022/11/23,2.0,Directed
2425,809,905.0,2022/11/24,1.0,Directed
2426,668,905.0,2022/11/24,1.0,Directed
2427,668,1036.0,2022/11/24,1.0,Directed
2428,461,1036.0,2022/11/24,1.0,Directed
2429,460,1036.0,2022/11/24,1.0,Directed
2430,406,1110.0,2022/11/26,1.0,Directed
2431,665,1110.0,2022/11/26,1.0,Directed
2432,1136,1110.0,2022/11/26,1.0,Directed
2433,397,1087.0,2022/11/26,1.0,Directed
2434,1136,1087.0,2022/11/26,1.0,Directed
2435,809,906.0,2022/11/27,1.0,Directed
2436,461,906.0,2022/11/27,1.0,Directed
2437,461,987.0,2022/11/29,1.0,Directed
2438,654,987.0,2022/11/29,1.0,Directed
2439,350,987.0,2022/11/29,1.0,Directed
2440,809,907.0,2022/12/3,1.0,Directed
2441,461,907.0,2022/12/3,1.0,Directed
2442,461,988.0,2022/12/6,1.0,Directed
2443,668,988.0,2022/12/6,1.0,Directed
2444,659,988.0,2022/12/6,1.0,Directed
2445,299,80.0,2022/12/11,1.0,Directed
2446,80,389.0,2022/12/11,1.0,Directed
2447,389,628.0,2022/12/11,1.0,Directed
2448,809,908.0,2022/12/13,1.0,Directed
2449,460,908.0,2022/12/13,1.0,Directed
2450,908,1136.0,2022/12/13,1.0,Directed
2451,809,1095.0,2022/12/14,1.0,Directed
2452,432,1095.0,2022/12/14,1.0,Directed
2453,430,1095.0,2022/12/14,1.0,Directed
2454,1127,1095.0,2022/12/14,1.0,Directed
2455,668,989.0,2022/12/20,1.0,Directed
2456,636,989.0,2022/12/20,1.0,Directed
2457,364,989.0,2022/12/20,1.0,Directed
2458,596,989.0,2022/12/20,1.0,Directed
2459,341,1080.0,2022/12/24,1.0,Directed
2460,152,1080.0,2022/12/24,1.0,Directed
2461,604,1080.0,2022/12/24,1.0,Directed
2462,1136,1080.0,2022/12/24,1.0,Directed
2463,809,909.0,2022/12/27,1.0,Directed
2464,461,909.0,2022/12/27,1.0,Directed
2465,49,1097.0,2022/12/31,1.0,Directed
2466,1128,1097.0,2022/12/31,1.0,Directed
2467,809,910.0,2023/1/3,1.0,Directed
2468,4,910.0,2023/1/3,1.0,Directed
2469,461,990.0,2023/1/3,1.0,Directed
2470,668,990.0,2023/1/3,1.0,Directed
2471,354,990.0,2023/1/3,1.0,Directed
2472,636,990.0,2023/1/3,1.0,Directed
2473,809,911.0,2023/1/5,1.0,Directed
2474,315,911.0,2023/1/5,1.0,Directed
2475,809,912.0,2023/1/21,1.0,Directed
2476,281,912.0,2023/1/21,1.0,Directed
2477,654,567.0,2023/1/31,1.0,Directed
2478,461,991.0,2023/1/31,1.0,Directed
2479,654,991.0,2023/1/31,1.0,Directed
2480,567,991.0,2023/1/31,1.0,Directed
2481,822,94.0,2023/2/1,1.0,Directed
2482,94,42.0,2023/2/1,1.0,Directed
2483,42,1071.0,2023/2/1,1.0,Directed
2484,313,35.0,2023/2/1,1.0,Directed
2485,137,1108.0,2023/2/3,1.0,Directed
2486,460,1108.0,2023/2/3,1.0,Directed
2487,668,1108.0,2023/2/3,1.0,Directed
2488,461,1108.0,2023/2/3,1.0,Directed
2489,451,150.0,2023/2/4,1.0,Directed
2490,150,119.0,2023/2/4,1.0,Directed
2491,119,680.0,2023/2/4,1.0,Directed
2492,406,1105.0,2023/2/12,1.0,Directed
2493,1135,1105.0,2023/2/12,1.0,Directed
2494,665,1105.0,2023/2/12,1.0,Directed
2495,461,992.0,2023/2/14,1.0,Directed
2496,151,992.0,2023/2/14,1.0,Directed
2497,132,1104.0,2023/2/19,1.0,Directed
2498,1136,1104.0,2023/2/19,1.0,Directed
2499,665,1104.0,2023/2/19,1.0,Directed
2500,461,993.0,2023/2/27,1.0,Directed
2501,309,993.0,2023/2/27,1.0,Directed
2502,442,993.0,2023/2/27,1.0,Directed
2503,648,993.0,2023/2/27,1.0,Directed
2504,498,993.0,2023/2/27,1.0,Directed
2505,406,1102.0,2023/3/3,1.0,Directed
2506,665,1102.0,2023/3/3,1.0,Directed
2507,1131,1102.0,2023/3/3,1.0,Directed
2508,485,684.0,2023/3/4,1.0,Directed
2509,184,684.0,2023/3/4,1.0,Directed
2510,385,684.0,2023/3/4,1.0,Directed
2511,1133,684.0,2023/3/4,1.0,Directed
2512,532,913.0,2023/3/5,1.0,Directed
2513,78,532.0,2023/3/5,1.0,Directed
2514,809,913.0,2023/3/5,1.0,Directed
2515,343,1088.0,2023/3/5,1.0,Directed
2516,278,1088.0,2023/3/5,1.0,Directed
2517,75,1088.0,2023/3/5,1.0,Directed
2518,8,1088.0,2023/3/5,1.0,Directed
2519,1136,1088.0,2023/3/5,1.0,Directed
2520,79,807.0,2023/3/11,1.0,Directed
2521,407,807.0,2023/3/11,1.0,Directed
2522,1136,807.0,2023/3/11,1.0,Directed
2523,6,79.0,2023/3/11,1.0,Directed
2524,809,914.0,2023/3/12,1.0,Directed
2525,108,914.0,2023/3/12,1.0,Directed
2526,32,914.0,2023/3/12,1.0,Directed
2527,809,915.0,2023/3/14,1.0,Directed
2528,130,915.0,2023/3/14,1.0,Directed
2529,809,916.0,2023/3/14,1.0,Directed
2530,446,916.0,2023/3/14,1.0,Directed
2531,451,446.0,2023/3/14,1.0,Directed
2532,335,446.0,2023/3/14,1.0,Directed
2533,461,994.0,2023/3/14,1.0,Directed
2534,668,994.0,2023/3/14,1.0,Directed
2535,271,994.0,2023/3/14,1.0,Directed
2536,513,994.0,2023/3/14,1.0,Directed
2537,79,1098.0,2023/3/18,1.0,Directed
2538,407,1098.0,2023/3/18,1.0,Directed
2539,1136,1098.0,2023/3/18,1.0,Directed
2540,60,1123.0,2023/3/18,1.0,Directed
2541,631,1123.0,2023/3/18,1.0,Directed
2542,1136,1123.0,2023/3/18,1.0,Directed
2543,322,187.0,2023/3/26,1.0,Directed
2544,322,1118.0,2023/3/26,1.0,Directed
2545,187,1118.0,2023/3/26,1.0,Directed
2546,32,1118.0,2023/3/26,1.0,Directed
2547,461,995.0,2023/3/28,1.0,Directed
2548,668,995.0,2023/3/28,1.0,Directed
2549,271,995.0,2023/3/28,1.0,Directed
2550,513,995.0,2023/3/28,1.0,Directed
2551,809,917.0,2023/3/29,1.0,Directed
2552,249,917.0,2023/3/29,1.0,Directed
2553,439,1038.0,2023/4/1,1.0,Directed
2554,1038,309.0,2023/4/1,1.0,Directed
2555,35,439.0,2023/4/1,1.0,Directed
2556,35,17.0,2023/4/1,1.0,Directed
2557,809,918.0,2023/4/4,1.0,Directed
2558,35,918.0,2023/4/4,1.0,Directed
2559,809,919.0,2023/4/8,1.0,Directed
2560,504,919.0,2023/4/8,1.0,Directed
2561,461,996.0,2023/4/11,1.0,Directed
2562,668,996.0,2023/4/11,1.0,Directed
2563,489,996.0,2023/4/11,1.0,Directed
2564,293,1120.0,2023/4/11,1.0,Directed
2565,1120,593.0,2023/4/11,1.0,Directed
2566,1120,417.0,2023/4/11,1.0,Directed
2567,183,1120.0,2023/4/11,1.0,Directed
2568,294,1120.0,2023/4/11,1.0,Directed
2569,1136,1120.0,2023/4/11,1.0,Directed
2570,809,920.0,2023/4/12,1.0,Directed
2571,149,920.0,2023/4/12,1.0,Directed
2572,809,921.0,2023/4/13,1.0,Directed
2573,315,921.0,2023/4/13,1.0,Directed
2574,59,806.0,2023/4/15,1.0,Directed
2575,431,806.0,2023/4/15,1.0,Directed
2576,517,806.0,2023/4/15,1.0,Directed
2577,507,806.0,2023/4/15,1.0,Directed
2578,1136,806.0,2023/4/15,1.0,Directed
2579,485,685.0,2023/4/15,1.0,Directed
2580,184,685.0,2023/4/15,1.0,Directed
2581,385,685.0,2023/4/15,1.0,Directed
2582,1133,685.0,2023/4/15,1.0,Directed
2583,461,997.0,2023/4/18,1.0,Directed
2584,668,997.0,2023/4/18,1.0,Directed
2585,489,997.0,2023/4/18,1.0,Directed
2586,809,922.0,2023/4/20,1.0,Directed
2587,197,922.0,2023/4/20,1.0,Directed
2588,293,1053.0,2023/4/24,1.0,Directed
2589,1121,360.0,2023/4/24,1.0,Directed
2590,1121,413.0,2023/4/24,1.0,Directed
2591,1121,544.0,2023/4/24,1.0,Directed
2592,1121,597.0,2023/4/24,1.0,Directed
2593,1121,293.0,2023/4/24,1.0,Directed
2594,1121,1053.0,2023/4/24,1.0,Directed
2595,315,1053.0,2023/4/24,1.0,Directed
2596,294,1053.0,2023/4/24,1.0,Directed
2597,435,77.0,2023/4/25,1.0,Directed
2598,315,77.0,2023/4/25,1.0,Directed
2599,809,923.0,2023/5/4,1.0,Directed
2600,123,923.0,2023/5/4,1.0,Directed
2601,461,998.0,2023/5/9,1.0,Directed
2602,463,998.0,2023/5/9,1.0,Directed
2603,456,1091.0,2023/5/9,1.0,Directed
2604,247,1091.0,2023/5/9,1.0,Directed
2605,309,1091.0,2023/5/9,1.0,Directed
2606,457,1091.0,2023/5/9,1.0,Directed
2607,11,1091.0,2023/5/9,1.0,Directed
2608,518,1091.0,2023/5/9,1.0,Directed
2609,583,1091.0,2023/5/9,1.0,Directed
2610,64,1091.0,2023/5/9,1.0,Directed
2611,32,1091.0,2023/5/9,1.0,Directed
2612,108,1091.0,2023/5/9,1.0,Directed
2613,277,1091.0,2023/5/9,1.0,Directed
2614,315,1091.0,2023/5/9,1.0,Directed
2615,256,1091.0,2023/5/9,1.0,Directed
2616,234,1091.0,2023/5/9,1.0,Directed
2617,429,1091.0,2023/5/9,1.0,Directed
2618,1127,1091.0,2023/5/9,1.0,Directed
2619,79,1100.0,2023/5/13,1.0,Directed
2620,407,1100.0,2023/5/13,1.0,Directed
2621,1136,1100.0,2023/5/13,1.0,Directed
2622,293,1121.0,2023/5/18,1.0,Directed
2623,1120,594.0,2023/5/18,1.0,Directed
2624,1120,626.0,2023/5/18,1.0,Directed
2625,183,1121.0,2023/5/18,1.0,Directed
2626,294,1121.0,2023/5/18,1.0,Directed
2627,1136,1121.0,2023/5/18,1.0,Directed
2628,457,1079.0,2023/5/19,1.0,Directed
2629,364,1079.0,2023/5/19,1.0,Directed
2630,247,1079.0,2023/5/19,1.0,Directed
2631,309,1079.0,2023/5/19,1.0,Directed
2632,342,1079.0,2023/5/19,1.0,Directed
2633,553,1079.0,2023/5/19,1.0,Directed
2634,177,1079.0,2023/5/19,1.0,Directed
2635,101,1079.0,2023/5/19,1.0,Directed
2636,648,1079.0,2023/5/19,1.0,Directed
2637,488,1079.0,2023/5/19,1.0,Directed
2638,106,1079.0,2023/5/19,1.0,Directed
2639,236,1079.0,2023/5/19,1.0,Directed
2640,73,1079.0,2023/5/19,1.0,Directed
2641,60,1124.0,2023/5/20,1.0,Directed
2642,631,1124.0,2023/5/20,1.0,Directed
2643,1136,1124.0,2023/5/20,1.0,Directed
2644,461,999.0,2023/5/23,1.0,Directed
2645,335,999.0,2023/5/23,1.0,Directed
2646,451,999.0,2023/5/23,1.0,Directed
2647,102,999.0,2023/5/23,1.0,Directed
2648,809,924.0,2023/5/24,1.0,Directed
2649,35,924.0,2023/5/24,1.0,Directed
2650,364,1037.0,2023/5/30,1.0,Directed
2651,309,1037.0,2023/5/30,1.0,Directed
2652,457,1037.0,2023/5/30,1.0,Directed
2653,668,1037.0,2023/5/30,1.0,Directed
2654,461,1037.0,2023/5/30,1.0,Directed
2655,439,589.0,2023/5/30,1.0,Directed
2656,439,1119.0,2023/5/30,1.0,Directed
2657,1119,309.0,2023/5/30,1.0,Directed
2658,1119,364.0,2023/5/30,1.0,Directed
2659,1119,457.0,2023/5/30,1.0,Directed
2660,1055,672.0,2023/6/3,1.0,Directed
2661,1055,130.0,2023/6/3,1.0,Directed
2662,668,1055.0,2023/6/3,1.0,Directed
2663,79,1099.0,2023/6/3,1.0,Directed
2664,407,1099.0,2023/6/3,1.0,Directed
2665,1136,1099.0,2023/6/3,2.0,Directed
2666,309,1055.0,2023/6/4,1.0,Directed
2667,523,1055.0,2023/6/5,1.0,Directed
2668,461,1000.0,2023/6/6,1.0,Directed
2669,668,1000.0,2023/6/6,1.0,Directed
2670,281,1000.0,2023/6/6,1.0,Directed
2671,101,1055.0,2023/6/6,1.0,Directed
2672,364,1055.0,2023/6/7,1.0,Directed
2673,605,1055.0,2023/6/8,1.0,Directed
2674,456,1055.0,2023/6/9,1.0,Directed
2675,305,1055.0,2023/6/10,1.0,Directed
2676,241,1103.0,2023/6/10,1.0,Directed
2677,344,241.0,2023/6/10,1.0,Directed
2678,344,634.0,2023/6/10,1.0,Directed
2679,668,1103.0,2023/6/10,1.0,Directed
2680,1103,0.0,2023/6/10,1.0,Directed
2681,1103,82.0,2023/6/10,1.0,Directed
2682,461,410.0,2023/6/10,1.0,Directed
2683,247,1055.0,2023/6/11,1.0,Directed
2684,457,1055.0,2023/6/12,1.0,Directed
2685,461,1001.0,2023/6/13,1.0,Directed
2686,668,1001.0,2023/6/13,1.0,Directed
2687,281,1001.0,2023/6/13,1.0,Directed
2688,38,1001.0,2023/6/13,1.0,Directed
2689,553,1055.0,2023/6/13,1.0,Directed
2690,230,1055.0,2023/6/14,1.0,Directed
2691,85,1055.0,2023/6/15,1.0,Directed
2692,313,224.0,2023/6/15,1.0,Directed
2693,378,224.0,2023/6/15,1.0,Directed
2694,378,633.0,2023/6/15,1.0,Directed
2695,46,1055.0,2023/6/16,1.0,Directed
2696,495,1125.0,2023/6/18,1.0,Directed
2697,286,1125.0,2023/6/18,1.0,Directed
2698,651,1125.0,2023/6/18,1.0,Directed
2699,664,1125.0,2023/6/18,1.0,Directed
2700,170,1125.0,2023/6/18,1.0,Directed
2701,1136,1125.0,2023/6/18,1.0,Directed
2702,378,224.0,2023/6/20,1.0,Directed
2703,280,1077.0,2023/6/23,1.0,Directed
2704,585,1077.0,2023/6/23,1.0,Directed
2705,399,1077.0,2023/6/23,1.0,Directed
2706,1136,1077.0,2023/6/23,1.0,Directed
2707,79,1101.0,2023/6/24,1.0,Directed
2708,407,1101.0,2023/6/24,1.0,Directed
2709,1136,1101.0,2023/6/24,1.0,Directed
2710,485,686.0,2023/6/24,1.0,Directed
2711,184,686.0,2023/6/24,1.0,Directed
2712,385,686.0,2023/6/24,1.0,Directed
2713,1133,686.0,2023/6/24,1.0,Directed
2714,378,1076.0,2023/6/25,1.0,Directed
2715,224,1076.0,2023/6/25,1.0,Directed
2716,1128,1076.0,2023/6/25,2.0,Directed
2717,461,1002.0,2023/6/27,1.0,Directed
2718,668,1002.0,2023/6/27,1.0,Directed
2719,336,1002.0,2023/6/27,1.0,Directed
2720,456,1107.0,2023/7/1,1.0,Directed
2721,605,1107.0,2023/7/1,1.0,Directed
2722,461,1107.0,2023/7/1,1.0,Directed
2723,282,1107.0,2023/7/1,1.0,Directed
2724,1107,448.0,2023/7/1,1.0,Directed
2725,1107,421.0,2023/7/1,1.0,Directed
2726,1107,601.0,2023/7/1,1.0,Directed
2727,1107,268.0,2023/7/1,1.0,Directed
2728,1107,496.0,2023/7/1,1.0,Directed
2729,1107,225.0,2023/7/1,1.0,Directed
2730,1107,317.0,2023/7/1,1.0,Directed
2731,1107,518.0,2023/7/1,1.0,Directed
2732,1089,178.0,2023/7/1,1.0,Directed
2733,461,1109.0,2023/7/2,1.0,Directed
2734,668,1109.0,2023/7/2,1.0,Directed
2735,1109,205.0,2023/7/2,1.0,Directed
2736,1109,640.0,2023/7/2,1.0,Directed
2737,1109,418.0,2023/7/2,1.0,Directed
2738,1109,449.0,2023/7/2,1.0,Directed
2739,1109,614.0,2023/7/2,1.0,Directed
2740,1109,457.0,2023/7/2,1.0,Directed
2741,1109,309.0,2023/7/2,1.0,Directed
2742,1109,654.0,2023/7/2,1.0,Directed
2743,1109,350.0,2023/7/2,1.0,Directed
2744,1109,400.0,2023/7/2,1.0,Directed
2745,1109,506.0,2023/7/2,1.0,Directed
2746,1109,517.0,2023/7/2,1.0,Directed
2747,1109,59.0,2023/7/2,1.0,Directed
2748,1109,370.0,2023/7/2,1.0,Directed
2749,1109,565.0,2023/7/2,1.0,Directed
2750,1109,306.0,2023/7/2,1.0,Directed
2751,1109,307.0,2023/7/2,1.0,Directed
2752,1109,279.0,2023/7/2,1.0,Directed
2753,1109,203.0,2023/7/2,1.0,Directed
2754,1109,460.0,2023/7/2,1.0,Directed
2755,1109,53.0,2023/7/2,1.0,Directed
2756,1109,82.0,2023/7/2,1.0,Directed
2757,1109,0.0,2023/7/2,1.0,Directed
2758,1109,33.0,2023/7/2,1.0,Directed
2759,1109,275.0,2023/7/2,1.0,Directed
2760,1109,627.0,2023/7/2,1.0,Directed
2761,1109,120.0,2023/7/2,1.0,Directed
2762,1109,668.0,2023/7/2,1.0,Directed
2763,1109,555.0,2023/7/2,1.0,Directed
2764,1109,325.0,2023/7/2,1.0,Directed
2765,1109,556.0,2023/7/2,1.0,Directed
2766,654,1113.0,2023/7/7,1.0,Directed
2767,400,1113.0,2023/7/7,1.0,Directed
2768,517,1113.0,2023/7/7,1.0,Directed
2769,205,1115.0,2023/7/7,1.0,Directed
2770,640,1115.0,2023/7/7,1.0,Directed
2771,418,1115.0,2023/7/7,1.0,Directed
2772,449,1115.0,2023/7/7,1.0,Directed
2773,614,1115.0,2023/7/7,1.0,Directed
2774,400,506.0,2023/7/7,1.0,Directed
2775,461,1003.0,2023/7/11,1.0,Directed
2776,645,1003.0,2023/7/11,1.0,Directed
2777,50,1003.0,2023/7/11,1.0,Directed
2778,26,1003.0,2023/7/11,1.0,Directed
2779,370,564.0,2023/7/15,1.0,Directed
2780,309,564.0,2023/7/15,1.0,Directed
2781,668,564.0,2023/7/15,1.0,Directed
2782,564,659.0,2023/7/15,1.0,Directed
2783,564,461.0,2023/7/15,1.0,Directed
2784,809,925.0,2023/7/19,1.0,Directed
2785,35,925.0,2023/7/19,1.0,Directed
2786,457,1035.0,2023/7/20,1.0,Directed
2787,309,1035.0,2023/7/20,1.0,Directed
2788,364,1035.0,2023/7/20,1.0,Directed
2789,668,1035.0,2023/7/20,1.0,Directed
2790,809,926.0,2023/7/23,1.0,Directed
2791,130,926.0,2023/7/23,1.0,Directed
2792,461,1004.0,2023/7/25,1.0,Directed
2793,92,1004.0,2023/7/25,1.0,Directed
2794,613,1004.0,2023/7/25,1.0,Directed
2795,809,927.0,2023/7/26,1.0,Directed
2796,121,66.0,2023/7/26,1.0,Directed
2797,66,387.0,2023/7/26,1.0,Directed
2798,387,927.0,2023/7/26,1.0,Directed
2799,809,928.0,2023/7/26,1.0,Directed
2800,217,928.0,2023/7/26,1.0,Directed
2801,1085,33.0,2023/7/29,1.0,Directed
2802,1085,515.0,2023/7/29,1.0,Directed
2803,1085,32.0,2023/7/29,1.0,Directed
2804,1085,451.0,2023/7/29,1.0,Directed
2805,1085,83.0,2023/7/29,1.0,Directed
2806,1085,9.0,2023/7/29,1.0,Directed
2807,1085,90.0,2023/7/29,1.0,Directed
2808,1085,76.0,2023/7/29,1.0,Directed
2809,1085,444.0,2023/7/29,1.0,Directed
2810,1085,659.0,2023/7/29,1.0,Directed
2811,1085,266.0,2023/7/29,1.0,Directed
2812,1085,339.0,2023/7/29,1.0,Directed
2813,1085,147.0,2023/7/29,1.0,Directed
2814,1085,332.0,2023/7/29,1.0,Directed
2815,631,1078.0,2023/7/29,1.0,Directed
2816,60,1078.0,2023/7/29,1.0,Directed
2817,1136,1078.0,2023/7/29,1.0,Directed
2818,364,1085.0,2023/7/29,1.0,Directed
2819,309,1085.0,2023/7/29,1.0,Directed
2820,461,1085.0,2023/7/29,1.0,Directed
2821,668,1085.0,2023/7/29,1.0,Directed
2822,457,1085.0,2023/7/29,1.0,Directed
2823,1136,1085.0,2023/7/29,1.0,Directed
2824,151,1045.0,2023/8/1,1.0,Directed
2825,659,1045.0,2023/8/1,1.0,Directed
2826,101,1045.0,2023/8/1,1.0,Directed
2827,332,1045.0,2023/8/1,1.0,Directed
2828,334,1045.0,2023/8/1,1.0,Directed
2829,309,1045.0,2023/8/1,1.0,Directed
2830,1045,46.0,2023/8/1,1.0,Directed
2831,1089,672.0,2023/8/5,1.0,Directed
2832,668,672.0,2023/8/5,1.0,Directed
2833,668,1089.0,2023/8/5,1.0,Directed
2834,130,1089.0,2023/8/5,1.0,Directed
2835,1089,107.0,2023/8/5,1.0,Directed
2836,1089,9.0,2023/8/5,1.0,Directed
2837,370,1115.0,2023/8/6,1.0,Directed
2838,306,1115.0,2023/8/6,1.0,Directed
2839,279,1115.0,2023/8/6,1.0,Directed
2840,460,1115.0,2023/8/6,1.0,Directed
2841,205,1115.0,2023/8/6,1.0,Directed
2842,640,1115.0,2023/8/6,1.0,Directed
2843,418,1115.0,2023/8/6,1.0,Directed
2844,449,1115.0,2023/8/6,1.0,Directed
2845,614,1115.0,2023/8/6,1.0,Directed
2846,370,565.0,2023/8/6,1.0,Directed
2847,306,307.0,2023/8/6,1.0,Directed
2848,279,203.0,2023/8/6,1.0,Directed
2849,451,279.0,2023/8/6,1.0,Directed
2850,460,53.0,2023/8/6,1.0,Directed
2851,74,1005.0,2023/8/8,1.0,Directed
2852,196,1005.0,2023/8/8,1.0,Directed
2853,461,1005.0,2023/8/8,1.0,Directed
2854,461,1006.0,2023/8/22,1.0,Directed
2855,489,1006.0,2023/8/22,1.0,Directed
2856,396,1006.0,2023/8/22,1.0,Directed
2857,82,1114.0,2023/8/27,1.0,Directed
2858,33,1114.0,2023/8/27,1.0,Directed
2859,627,1114.0,2023/8/27,1.0,Directed
2860,668,1114.0,2023/8/27,1.0,Directed
2861,556,1114.0,2023/8/27,1.0,Directed
2862,325,1114.0,2023/8/27,1.0,Directed
2863,205,1115.0,2023/8/27,1.0,Directed
2864,640,1115.0,2023/8/27,1.0,Directed
2865,418,1115.0,2023/8/27,1.0,Directed
2866,449,1115.0,2023/8/27,1.0,Directed
2867,614,1115.0,2023/8/27,1.0,Directed
2868,82,0.0,2023/8/27,1.0,Directed
2869,33,275.0,2023/8/27,1.0,Directed
2870,627,120.0,2023/8/27,1.0,Directed
2871,668,130.0,2023/8/27,1.0,Directed
2872,556,555.0,2023/8/27,1.0,Directed
2873,325,555.0,2023/8/27,1.0,Directed
2874,546,1007.0,2023/9/3,1.0,Directed
2875,379,1007.0,2023/9/4,1.0,Directed
2876,461,1007.0,2023/9/5,1.0,Directed
2877,299,1094.0,2023/9/8,1.0,Directed
2878,1056,6.0,2023/9/10,1.0,Directed
2879,1056,62.0,2023/9/10,1.0,Directed
2880,1056,34.0,2023/9/10,1.0,Directed
2881,1056,90.0,2023/9/10,1.0,Directed
2882,1056,46.0,2023/9/10,1.0,Directed
2883,461,1056.0,2023/9/10,1.0,Directed
2884,247,1056.0,2023/9/10,1.0,Directed
2885,457,1056.0,2023/9/10,1.0,Directed
2886,1136,1056.0,2023/9/10,2.0,Directed
2887,90,111.0,2023/9/14,1.0,Directed
2888,111,461.0,2023/9/14,1.0,Directed
2889,111,668.0,2023/9/14,1.0,Directed
2890,111,85.0,2023/9/14,1.0,Directed
2891,111,192.0,2023/9/14,1.0,Directed
2892,111,238.0,2023/9/14,1.0,Directed
2893,111,673.0,2023/9/14,1.0,Directed
2894,668,107.0,2023/9/14,1.0,Directed
2895,1109,107.0,2023/9/14,1.0,Directed
2896,1136,107.0,2023/9/14,1.0,Directed
2897,809,929.0,2023/9/15,1.0,Directed
2898,35,929.0,2023/9/15,1.0,Directed
2899,461,1008.0,2023/9/19,1.0,Directed
2900,434,1008.0,2023/9/19,1.0,Directed
2901,315,434.0,2023/9/19,1.0,Directed
2902,1072,9.0,2023/9/19,1.0,Directed
2903,1072,390.0,2023/9/20,1.0,Directed
2904,1072,586.0,2023/9/21,1.0,Directed
2905,1072,69.0,2023/9/22,1.0,Directed
2906,217,1068.0,2023/9/25,1.0,Directed
